216614_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
216645_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FO
216807_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FO
216810_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Weakline_T_Tauri
216832_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
216909_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
216937_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FO
216954_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
216981_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
216994_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
217035_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
217058_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Persei
217063_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,PopII_Cepheid
217121_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,ChemPeculiar
217215_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
219886_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
219889_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Herbig_AEBE
219917_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
219919_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
220039_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
220185_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,SARG_B
220384_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
220432_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Persei
220490_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
220617_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
220757_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
220793_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
220834_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
220883_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RV_Tauri
220894_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
220945_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RV_Tauri
221118_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Delta_Scuti
221321_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,ChemPeculiar
221448_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Lyrae
221496_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Herbig_AEBE
221516_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
221547_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
221564_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
221587_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
221644_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
221691_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
221814_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,MultiMode_Cepheid
221996_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Persei
222083_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,LSP
222191_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
222263_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,LSP
222319_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
222644_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
222867_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
222870_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
222948_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
223077_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
223184_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
223510_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Persei
223536_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
223592_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Lyrae
223614_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
223656_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,ChemPeculiar
223662_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
223717_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,LSP
223814_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
217247_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
217279_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Persei
217295_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
217304_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Lyrae
217524_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
217550_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Delta_Scuti
217581_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
217586_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
217599_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
217700_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
217737_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Weakline_T_Tauri
217801_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
217836_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Weakline_T_Tauri
217855_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Weakline_T_Tauri
217866_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,ClassT_Tauri
217886_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
217893_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Weakline_T_Tauri
217904_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Weakline_T_Tauri
217948_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,ClassT_Tauri
217969_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Weakline_T_Tauri
217975_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Persei
218086_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Weakline_T_Tauri
218098_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RV_Tauri
218104_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Weakline_T_Tauri
218107_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Weakline_T_Tauri
218126_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
218150_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,ClassT_Tauri
218213_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Weakline_T_Tauri
218251_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
218412_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
218418_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
218472_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Weakline_T_Tauri
218487_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
218513_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
218551_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
218591_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
218625_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
218632_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Weakline_T_Tauri
218642_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
218666_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Weakline_T_Tauri
218686_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
218703_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
218752_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
218770_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
218803_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
218804_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
218844_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
218930_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
218945_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
219012_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Persei
219044_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
219054_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
219164_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
219182_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
219198_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
219312_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
219313_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,SARG_B
219327_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Herbig_AEBE
219339_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
219353_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
219363_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
219371_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
219408_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
219416_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
215153_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
215181_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
215192_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
215215_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
215304_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
215311_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
215382_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,SARG_B
215399_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Delta_Scuti
215430_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
215528_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,LSP
215573_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
215611_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Pulsating_Be
215617_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
215618_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FO
215635_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
215662_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
215674_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
215685_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
229243_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
229258_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,LSP
229305_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RS_CVn
229316_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
229338_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,SARG_B
229351_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,LSP
229411_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,LSP
229574_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,LSP
229592_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
229594_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
229648_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
229650_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
229677_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
229680_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Persei
229711_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
229727_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,LSP
229891_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,SARG_A
230057_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FO
230181_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
230206_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,LSP
230337_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RS_CVn
230395_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
230454_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Lyrae
230456_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
230492_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Persei
230500_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,SARG_A
230520_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Persei
230587_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
230591_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Lyrae
230655_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
230781_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
230796_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
230925_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Cephei
230942_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,LSP
231167_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
231204_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
231228_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
231258_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,SARG_A
231266_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Lyrae
231388_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
231438_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
231453_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Persei
231467_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,ChemPeculiar
231526_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Lyrae
231573_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
231578_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,ChemPeculiar
223815_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RS_CVn
223841_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,ChemPeculiar
224075_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,LSP
224117_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
224153_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
224235_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,SARG_B
224401_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
224428_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
224633_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Lyrae
224635_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
224687_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
224764_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,LSP
224768_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,ChemPeculiar
224819_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Herbig_AEBE
224863_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
224905_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RS_CVn
224987_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
225077_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Persei
225143_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,ChemPeculiar
225245_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
225314_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
225365_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,LSP
225396_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FO
225438_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
225490_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,SARG_B
225491_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Delta_Scuti
225602_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
225633_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
225671_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
225745_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
225836_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,SARG_B
225863_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
225893_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,MultiMode_Cepheid
226010_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
226123_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Lyrae
226177_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
226327_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
226338_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
226375_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
226376_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,SARG_A
226402_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
226483_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
226539_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,LSP
226575_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
226603_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
226605_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
226650_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,SARG_B
226663_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Persei
226713_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
226872_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Delta_Scuti
226898_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
226935_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
226992_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
227046_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
227169_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
227187_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
227203_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
227295_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Lyrae
227323_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
227324_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
227327_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,ChemPeculiar
227330_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
227348_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Pulsating_Be
227362_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Persei
219432_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Lyrae
219438_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
219447_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
219456_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
219471_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Delta_Scuti
219473_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
219498_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
219538_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Herbig_AEBE
219546_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
219586_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
219589_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
219605_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
219647_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Weakline_T_Tauri
219659_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RSG
219698_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,ChemPeculiar
219740_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Herbig_AEBE
219803_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Persei
219834_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,ChemPeculiar
236515_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
236525_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RS_CVn
236532_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,SARG_B
236585_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
236622_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FO
236624_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
236702_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Beta_Cephei
236706_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
236725_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
236752_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
236773_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,MultiMode_Cepheid
236896_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
236954_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
236981_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
237001_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
237022_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
237040_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
237044_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
237081_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
237154_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FO
237184_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FO
237285_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
237324_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
237354_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
237414_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
237428_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,W_Ursae_Maj
237469_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
237490_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,RR_Lyrae_FM
237519_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Mira
237525_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,LSP
237664_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Classical_Cepheid
237735_nsfd_to_KELT_N02_lc_002050_V01_east_raw_lc,Semireg_PV
